Timestamp (ns);Aggregated CPU Load (%);GPU Busy (%);
3909317962876.000000;24.787562;20.536531;
3909381962620.000000;25.828857;19.502754;
3909444933500.000000;26.671998;19.574607;
3909507966076.000000;22.877939;18.050392;
3909569962108.000000;22.898046;20.317163;
3909632133500.000000;26.088086;21.735405;
3909696140412.000000;24.787503;19.372506;
3909758162812.000000;25.630884;20.065397;
3909822132092.000000;24.760390;20.166283;
3909884134268.000000;25.092238;19.578580;
3909947133820.000000;25.834437;19.467369;
3910011133308.000000;22.918211;18.429436;
3910074164348.000000;24.179647;19.899036;
3910136232316.000000;25.499989;21.094295;
3910197235324.000000;33.294137;19.860162;
3910260226172.000000;33.702380;20.253383;
3910323203708.000000;26.247324;20.076046;
3910386232188.000000;22.415726;19.469980;
3910449494140.000000;21.697225;19.511998;
3910511040892.000000;21.327629;19.596451;
3910572756092.000000;23.529004;19.670897;
3910634757244.000000;28.448816;19.778820;
3910696762492.000000;27.144217;18.673166;
3910759756156.000000;27.430909;20.012356;
3910822756220.000000;26.539383;20.899064;
3910883788412.000000;25.828115;19.371443;
3910946481788.000000;15.698060;17.681187;
3911009444220.000000;6.311493;20.214037;
3911072242044.000000;7.912739;22.329898;
3911134655612.000000;16.842840;18.976420;
3911180531580.000000;35.405432;18.621041;
3911244563324.000000;26.534877;21.718472;
3911305963132.000000;11.458214;21.950744;
3911369161852.000000;14.933385;19.131072;
3911431429500.000000;19.639659;19.723999;
3911493747580.000000;19.212408;21.775809;
3911557086076.000000;19.876301;21.462255;
3911651240572.000000;19.740798;19.851664;
3911681446012.000000;18.732707;20.342936;
3911743277180.000000;21.186968;20.718557;
3911805778556.000000;16.309492;19.671502;
3911868704892.000000;15.740720;18.997034;
3911931885948.000000;14.855884;20.508619;
3911994884732.000000;11.933577;20.916565;
3912057960316.000000;15.895853;19.578113;
3912120107644.000000;14.236732;18.969619;
3912183122300.000000;12.081208;20.598488;
3912244296060.000000;11.330494;21.609123;
3912305553532.000000;6.859566;19.424351;
3912367566460.000000;9.768040;20.281805;
3912429808252.000000;11.101475;21.104093;
3912490636156.000000;11.089451;20.096610;
3912568059516.000000;11.119836;19.906100;
3912630382204.000000;11.245884;19.861466;
3912692886908.000000;13.035124;19.859055;
3912753947004.000000;14.432288;18.576321;
3912814915196.000000;15.891248;20.149006;
3912876289916.000000;12.683464;21.525610;
3912938564220.000000;12.125248;18.892206;
3913000994940.000000;16.067370;19.946538;
3913061537916.000000;13.465395;21.058817;
3913124678012.000000;10.256259;19.918023;
3913187259772.000000;8.254422;20.009315;
3913250250620.000000;15.671239;20.214673;
3913312281980.000000;19.973025;19.671751;
3913374338684.000000;19.408990;18.558153;
3913437216124.000000;17.950583;20.376870;
3913498819452.000000;10.149227;21.547352;
3913561731708.000000;11.763296;20.136885;
3913625047932.000000;12.617136;19.261747;
3913688200316.000000;13.921209;20.145314;
3913751007612.000000;17.697382;20.453378;
3913812999036.000000;36.161260;20.909410;
3913877002620.000000;37.110922;21.280815;
3913941027964.000000;14.497774;18.788712;
3914003196284.000000;8.346580;20.248749;
3914065639804.000000;13.024869;21.213052;
3914128604540.000000;28.486353;19.738033;
3914192607100.000000;31.648581;18.763032;
3914256633212.000000;28.557706;20.536154;
3914320014972.000000;26.885955;21.555628;
3914380838524.000000;18.136035;19.716913;
3914442399868.000000;19.566893;18.217411;
3914505409916.000000;23.563214;20.052658;
3914567355004.000000;16.935975;21.559876;
3914629923452.000000;10.384263;19.639359;
3914691617916.000000;9.504509;20.137229;
3914754328188.000000;15.111982;20.653684;
3914816079228.000000;14.582922;20.099285;
3914877314172.000000;12.931097;18.093823;
3914939198588.000000;14.545575;20.263461;
3915000095100.000000;13.594684;22.099367;
3915063136380.000000;18.849230;19.045467;
3915123800188.000000;13.336528;20.048370;
3915185094268.000000;10.415240;19.976760;
3915246968700.000000;20.442158;18.753872;
3915310294396.000000;17.386232;21.422822;
3915371988604.000000;9.908338;21.427483;
3915434684028.000000;8.191366;19.961946;
3915497506684.000000;6.061287;18.953962;
3915559565948.000000;6.090933;20.120222;
3915621438844.000000;8.892963;21.202221;
3915683431036.000000;11.596536;19.011296;
3915746261884.000000;12.922344;20.140106;
3915808602492.000000;14.883363;21.248735;
3915870895484.000000;20.583130;18.844051;
3915933628540.000000;18.982579;19.239891;
3915996464252.000000;14.170468;59.716570;
3916027702908.000000;12.070765;59.329680;
3916104717180.000000;15.218939;19.902566;
3916167230076.000000;16.235623;18.545198;
3916228668028.000000;10.123439;20.189246;
3916289853308.000000;7.961974;21.589645;
3916352696700.000000;8.052289;19.024742;
3916413420412.000000;16.730844;20.427095;
3916475436412.000000;17.193445;21.380514;
3916536678012.000000;13.430538;18.504147;
3916599426684.000000;30.830933;20.428570;
3916662264700.000000;34.726993;22.006323;
3916725994876.000000;29.404471;20.242832;
3916789017724.000000;32.326653;19.911438;
3916867998588.000000;29.617272;18.664075;
3916930234748.000000;20.215987;20.945158;
3916992135292.000000;11.358356;22.105570;
3917053955708.000000;9.059263;18.872602;
3917115403388.000000;10.201184;20.408834;
3917178329980.000000;17.281037;21.227126;
3917241178492.000000;19.975482;19.813774;
3917303635068.000000;16.372542;18.987598;
3917365176956.000000;11.658890;20.207612;
3917427324796.000000;10.227279;20.899632;
3917491323004.000000;9.196809;19.692128;
3917555353980.000000;11.596940;19.076181;
3917617694844.000000;12.064524;20.401759;
3917679897212.000000;14.192524;20.298355;
3917742455676.000000;24.422264;20.106811;
3917804879484.000000;31.042928;20.136140;
3917868874108.000000;34.494537;20.724840;
3917931302012.000000;27.834432;22.284946;
3917992915580.000000;25.654785;20.348772;
3918054884476.000000;24.696644;18.063734;
3918119017852.000000;20.619227;20.078375;
3918179538556.000000;17.607246;21.874260;
3918242583676.000000;11.460941;20.006606;
3918304765820.000000;21.427938;20.039744;
3918367486332.000000;23.660514;20.010098;
3918428820348.000000;10.687993;19.886245;
3918492316028.000000;5.704209;19.074879;
3918553151100.000000;8.142599;20.326197;
3918615526524.000000;8.331659;21.072397;
3918677548156.000000;6.816814;18.909552;
3918740656508.000000;7.921799;18.399608;
3918802200188.000000;6.548859;21.686991;
3918863161468.000000;6.179112;22.338627;
3918925755516.000000;8.482370;18.997140;
3918987039868.000000;9.290245;20.052800;
3919049121660.000000;10.499846;21.142303;
3919111408252.000000;11.520082;19.735845;
3919173550972.000000;10.303345;21.148630;
3919234707324.000000;14.570677;21.210536;
3919297492860.000000;15.537112;19.337383;
3919360093052.000000;14.557864;19.867500;
3919422361980.000000;13.876636;21.712513;
3919484305276.000000;11.106798;21.581761;
3919547310716.000000;19.095092;20.291139;
3919609518204.000000;15.211716;20.080055;
3919671298684.000000;6.112829;19.831197;
3919734404476.000000;10.096129;20.056027;
3919795774588.000000;9.103093;19.263106;
3919859423100.000000;6.363546;20.650679;
3919921490300.000000;6.857787;21.412486;
3919982048892.000000;7.893944;18.928076;
3920043312508.000000;8.159875;20.558929;
3920106284924.000000;10.581646;20.634972;
3920166354300.000000;20.256115;19.584097;
3920230443900.000000;16.603106;20.735240;
3920292325500.000000;6.066970;21.452232;
3920353186428.000000;6.683923;21.172876;
3920414886524.000000;7.931186;19.062967;
3920476620924.000000;6.527191;20.291347;
3920540141180.000000;5.653129;21.108814;
3920602890364.000000;6.362479;19.926488;
3920663101052.000000;6.239422;20.102366;
3920725570940.000000;6.588764;19.930362;
3920788524412.000000;7.615718;19.849661;
3920850873468.000000;6.908894;19.093640;
3920913825916.000000;5.951021;20.069759;
3920976534396.000000;9.474861;21.391682;
3921038580860.000000;8.971853;20.346782;
3921100721020.000000;6.519389;18.803639;
3921163243132.000000;12.672950;20.226616;
3921226248316.000000;25.582883;21.580405;
3921288242812.000000;24.430261;20.342713;
3921351085948.000000;21.158678;18.921396;
3921413429884.000000;15.575231;20.119017;
3921475114620.000000;5.010468;21.165398;
3921537353340.000000;6.189522;19.619038;
3921601388412.000000;5.378192;18.416042;
3921664120700.000000;7.539739;21.057379;
3921726574716.000000;10.177053;22.312761;
3921789181564.000000;10.009974;19.876629;
3921851317116.000000;11.191643;18.580692;
3921911369852.000000;13.083163;19.805618;
3921973608316.000000;17.800831;21.604496;
3922035551868.000000;13.253588;18.783573;
3922097413244.000000;6.723627;20.122752;
3922158648188.000000;10.150313;21.723756;
3922222108284.000000;18.454504;19.291165;
3922284107900.000000;15.402836;20.380525;
3922346129276.000000;6.066524;20.972655;
3922407203196.000000;7.800226;19.503659;
3922470186876.000000;16.898982;18.393928;
3922533587836.000000;16.279649;20.684556;
3922596721532.000000;7.934473;21.811014;
3922658965372.000000;6.765995;20.019757;
3922721880956.000000;8.947409;18.547672;
3922784805500.000000;10.492239;20.861535;
3922846962812.000000;18.241733;22.167395;
3922910014588.000000;24.709502;19.652240;
3922971764604.000000;23.509908;18.258625;
3923034927484.000000;32.690770;19.470056;
3923096088188.000000;32.537322;23.387285;
3923158815356.000000;19.323112;21.451657;
3923221738108.000000;12.654104;19.922448;
3923283360892.000000;9.688048;20.742556;
3923346413948.000000;9.945010;20.136105;
3923409536892.000000;25.641366;19.659489;
3923472618620.000000;37.865178;22.525257;
3923536622716.000000;30.243469;24.536982;
3923598501756.000000;16.125802;22.449210;
3923660757628.000000;8.266521;19.833888;
3923722621308.000000;8.139403;20.110163;
3923784104316.000000;23.137548;21.234695;
3923848107900.000000;36.794995;20.419836;
3923912112252.000000;29.508958;20.275074;
3923975084156.000000;37.580815;18.490914;
3924037077884.000000;43.355326;20.771098;
3924100107900.000000;21.362250;21.862689;
3924162533500.000000;7.641928;20.244100;
3924225454204.000000;15.306881;21.358206;
3924288422780.000000;31.308847;21.408096;
3924350290812.000000;23.292711;20.394861;
3924413260668.000000;21.747480;19.493192;
3924476457596.000000;24.293074;19.833366;
3924538313596.000000;20.465022;20.043050;
3924600371068.000000;24.256163;20.086383;
3924632300924.000000;30.872138;19.333683;
3924709809020.000000;32.932553;20.444303;
3924771263100.000000;26.446603;21.525093;
3924833160316.000000;37.403896;20.468766;
3924929163388.000000;38.351986;19.686631;
3924960191100.000000;22.045972;20.874924;
3925023991164.000000;11.210819;21.361443;
3925084353916.000000;12.254152;19.641458;
3925162222460.000000;23.438308;20.791593;
3925225884796.000000;26.168717;21.392345;
3925287630460.000000;16.099707;20.386241;
3925349570684.000000;17.281960;19.555663;
3925411654524.000000;39.875609;20.959460;
3925474653308.000000;41.646495;21.616834;
3925538653820.000000;29.296244;20.142755;
3925600655996.000000;32.380519;19.492915;
3925662653820.000000;33.361242;20.606867;
3925725653884.000000;32.374224;21.123473;
3925788654460.000000;37.933858;19.836735;
3925851655548.000000;49.261374;18.967904;
3925912653692.000000;54.740880;20.239381;
3925975654012.000000;51.397206;21.135555;
3926037655420.000000;45.047265;19.961268;
3926101655932.000000;47.484277;18.954955;
3926163655292.000000;47.452571;20.211096;
3926224653948.000000;28.473096;20.954182;
3926287654268.000000;33.166770;20.500048;
3926350657404.000000;51.594415;19.691269;
3926412654972.000000;50.983003;20.814510;
3926475654524.000000;45.017557;21.866950;
3926538654332.000000;42.266587;20.035232;
3926602657404.000000;49.314997;18.826871;
3926664654972.000000;49.952576;20.115300;
3926727654268.000000;45.499474;21.392689;
3926789654140.000000;51.731099;20.291066;
3926853656956.000000;50.880584;19.423501;
3926916653948.000000;39.346530;20.334350;
3926979653500.000000;34.596209;21.023318;
3927040655996.000000;39.095929;19.861083;
3927103655804.000000;42.627782;18.274710;
3927165654140.000000;44.296387;20.217177;
3927228654716.000000;54.192433;21.943927;
3927291654780.000000;56.638991;19.962674;
3927355656316.000000;49.737572;19.022801;
3927419653244.000000;46.232616;20.323397;
3927496655996.000000;62.263341;21.362455;
3927528655228.000000;76.794455;20.270837;
3927590656124.000000;68.571603;20.565490;
3927653653116.000000;54.921666;21.391184;
3927716678524.000000;29.332145;20.555116;
3927778979708.000000;8.964930;19.800260;
3927842435452.000000;16.840292;20.866822;
3927905531260.000000;21.058591;21.768504;
3927999541884.000000;17.483523;21.320024;
3928031508860.000000;34.413008;20.683036;
3928125545340.000000;45.511578;20.213718;
3928157515132.000000;49.108874;18.666535;
3928218509436.000000;55.667644;21.309804;
3928281510268.000000;48.957782;22.371054;
3928376512380.000000;50.227683;19.403104;
3928408512380.000000;58.233126;18.714574;
3928471509884.000000;55.044708;21.228344;
3928533510780.000000;48.648321;21.809116;
3928596545916.000000;47.328872;19.602350;
3928674509948.000000;50.023441;18.148765;
3928736509564.000000;56.047998;24.861507;
3928800543356.000000;58.803585;27.591628;
3928861511548.000000;57.163338;20.469606;
3928925535612.000000;51.325047;20.805344;
3928989539452.000000;47.498339;21.518517;
3929053509756.000000;44.630694;20.191061;
3929116509820.000000;39.049111;20.111315;
3929179510396.000000;43.028310;19.063093;
3929242511996.000000;45.468764;20.140003;
3929305509756.000000;43.402016;21.049236;
3929366510204.000000;39.374715;19.859633;
3929430513532.000000;37.695718;18.952655;
3929494538620.000000;28.014585;17.943660;
3929557901692.000000;10.166161;20.832553;
3929618992252.000000;6.410077;21.929790;
3929681089148.000000;6.874998;19.022534;
3929742523004.000000;5.633473;20.479632;
3929805212796.000000;7.198113;21.391465;
3929867742076.000000;17.130470;20.116277;
3929929577596.000000;14.959242;18.179754;
3929990887292.000000;5.495982;20.384011;
3930053707644.000000;11.504708;22.290283;
3930115710588.000000;23.921307;18.981168;
3930178685820.000000;31.175987;20.579126;
3930242268540.000000;33.653351;21.826806;
3930305238396.000000;37.468525;20.059362;
3930367270268.000000;39.719539;18.878840;
3930429267580.000000;38.466878;20.152328;
3930489276028.000000;47.253202;20.989910;
3930552237692.000000;47.808388;19.722251;
3930616271996.000000;40.012110;18.675767;
3930679267452.000000;40.089194;20.185783;
3930742268540.000000;40.885913;21.241878;
3930804269436.000000;32.003702;19.846986;
3930867239804.000000;23.235334;18.858714;
3930928951420.000000;30.056317;20.607468;
3930992179324.000000;27.397773;21.721934;
3931053209212.000000;36.447746;20.390198;
3931116177532.000000;45.000573;21.844859;
3931180203388.000000;42.793759;21.596938;
3931242207868.000000;44.801563;20.139169;
3931303177340.000000;46.744646;19.234281;
3931335207804.000000;52.794014;20.310285;
3931444179324.000000;55.807728;20.988624;
